N,P,K,temperature,humidity,ph,rainfall,label,date,tempreature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON
,,,,,,,,2024-01-05 09:33:00,17,65,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 09:38:00,17,66,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 09:43:00,17,67,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 09:48:00,17,67,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 09:53:00,17,66,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 09:58:00,17,66,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:03:00,17,66,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:08:00,17,67,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:13:00,17,67,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:18:00,17,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:23:00,17,67,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:28:00,17,68,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 10:38:00,17,65,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-05 23:53:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:28:00,17,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:33:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:38:00,17,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:43:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:48:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:53:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 08:58:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 09:03:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-06 09:48:00,17,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:23:00,17,52,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:28:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:33:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:38:00,17,55,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:43:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:48:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:53:00,17,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-07 08:58:00,17,52,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 00:43:00,17,51,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 00:48:00,17,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:33:00,17,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:38:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:43:00,17,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:48:00,17,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:53:00,17,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 08:58:00,17,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 09:03:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-08 10:08:00,17,63,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 00:23:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:13:00,17,60,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:18:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:23:00,17,62,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:28:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:33:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:38:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:43:00,17,61,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:48:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-09 08:53:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-10 03:13:00,17,48,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-10 08:03:00,17,50,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-10 08:08:00,17,53,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-10 08:13:00,17,54,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-11 00:18:00,17,37,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:23:00,17,36,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:27:00,17,36,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:32:00,17,36,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:38:00,17,36,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:43:00,17,37,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:43:00,17,36,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-11 08:48:00,17,34,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:53:00,17,36,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-11 08:58:00,17,37,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:12:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:12:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:12:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:13:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:14:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:14:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:14:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:14:00,17,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:15:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:16:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:16:00,17,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:16:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:16:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:17:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:17:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:17:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:17:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:17:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,0,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,4,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:18:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:19:00,17,1,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:19:00,17,3,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:19:00,17,2,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 00:19:00,17,5,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-12 07:52:00,17,76,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-12 07:57:00,17,75,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-12 08:02:00,17,77,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-12 08:07:00,17,76,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-12 08:12:00,17,74,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-12 08:17:00,17,77,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 01:07:00,17,76,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 01:12:00,17,71,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 01:17:00,17,69,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 08:52:00,17,57,90,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 08:53:00,17,56,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 08:53:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 08:57:00,17,59,85,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 08:58:00,17,61,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 08:59:00,17,61,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:01:00,17,61,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:02:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:02:00,17,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:07:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:12:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:17:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:22:00,17,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:25:00,17,56,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:27:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:29:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:29:00,17,55,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:30:00,17,55,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:30:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:30:00,17,56,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:31:00,17,59,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:31:00,17,61,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:32:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:35:00,17,59,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:36:00,17,59,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:37:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:39:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:42:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:45:00,17,55,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:45:00,17,59,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:47:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:47:00,17,57,40,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:51:00,17,59,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:52:00,17,58,58,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:53:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:54:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:54:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:55:00,17,55,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:56:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 09:57:00,17,59,72,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 09:59:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:02:00,17,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 10:03:00,17,59,8,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:07:00,17,59,55,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:09:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:09:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:11:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:12:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:12:00,17,56,56,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:14:00,17,60,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:16:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:17:00,17,56,78,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 10:19:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:20:00,17,58,5,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:21:00,17,58,7,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:22:00,17,58,78,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 10:27:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 10:28:00,17,58,6,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:32:00,17,55,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 10:32:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-13 11:22:00,17,56,17,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 11:22:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 11:24:00,17,58,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-13 11:27:00,17,57,81,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:27:00,17,56,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:32:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:37:00,17,57,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:42:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:47:00,17,58,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 00:49:00,17,57,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 00:52:00,17,59,100,255,255,255,1.0,0.0,1.0,0.0,1.0,0.0
,,,,,,,,2024-01-14 09:36:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:36:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:36:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:37:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:37:00,17,45,82,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 09:38:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:39:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:39:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:40:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:41:00,17,46,0,255,255,255,1.0,0.0,1.0,0.0,0.0,1.0
,,,,,,,,2024-01-14 09:42:00,17,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 09:43:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:44:00,17,43,1,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:46:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:47:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:47:00,17,42,91,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 09:48:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:50:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:51:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:52:00,17,42,68,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:52:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:53:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:55:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:56:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:56:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:57:00,17,44,66,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 09:58:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:00:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:02:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:02:00,17,43,76,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:04:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:05:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:06:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:07:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:07:00,17,41,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:08:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:08:00,17,45,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:08:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:09:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:09:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:10:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:11:00,17,41,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:12:00,17,41,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:12:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:12:00,17,43,97,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:15:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:17:00,17,44,71,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:18:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:19:00,17,41,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:19:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:20:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:20:00,17,42,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:22:00,17,45,92,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:24:00,17,41,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:25:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:26:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:27:00,17,43,86,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:32:00,17,44,100,255,255,255,1.0,0.0,0.0,1.0,1.0,0.0
,,,,,,,,2024-01-14 10:32:00,17,43,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
,,,,,,,,2024-01-14 10:34:00,17,44,0,255,255,255,1.0,0.0,0.0,1.0,0.0,1.0
